date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,us_aqi_pm2_5,us_aqi_pm10,us_aqi_nitrogen_dioxide,us_aqi_carbon_monoxide,us_aqi_ozone,us_aqi_sulphur_dioxide
2024-03-06 01:00:00+00:00,24.9,16.8,534.0,16.7,24.3,99.0,76.108154,76.108154,33.363636,8.224981,1.7934783,12.310605,13.249726
2024-03-06 02:00:00+00:00,31.4,21.4,675.0,21.8,36.1,97.0,76.4805,76.4805,33.57576,10.7368,1.6948471,13.064316,19.683752
2024-03-06 03:00:00+00:00,38.9,26.5,754.0,24.7,45.7,100.0,77.00355,77.00355,33.882584,12.165091,1.6775362,13.70207,24.918213
2024-03-06 04:00:00+00:00,42.7,29.3,709.0,23.2,50.6,115.0,77.35816,77.35816,34.10228,11.426321,1.7226249,14.281848,27.589968
2024-03-06 05:00:00+00:00,33.5,22.5,602.0,19.6,53.3,135.0,78.333336,78.333336,34.70455,9.653271,1.7858293,14.996907,29.06216
2024-03-06 06:00:00+00:00,35.9,23.6,525.0,17.1,56.7,154.0,79.07801,79.07801,35.170464,8.421987,1.8341385,15.98253,30.916033
2024-03-06 07:00:00+00:00,39.5,25.7,511.0,16.8,61.2,169.0,79.75176,79.75176,35.609856,8.274231,1.8691626,17.25804,33.369682
2024-03-06 08:00:00+00:00,43.1,27.9,526.0,17.6,66.3,182.0,80.43439,80.43439,36.0644,8.668242,1.9082125,18.76546,36.150494
2024-03-06 09:00:00+00:00,46.1,29.7,558.0,20.0,72.9,189.0,81.16135,81.16135,36.5644,9.850276,1.9468598,20.311535,39.749184
2024-03-06 10:00:00+00:00,48.8,31.3,608.0,25.1,82.0,187.0,81.97695,81.97695,37.13637,12.362096,1.9565217,22.050867,44.711014
2024-03-06 11:00:00+00:00,51.7,33.1,675.0,31.8,92.6,178.0,82.934395,82.934395,37.806824,15.661939,1.9295491,23.7902,50.42939
2024-03-06 12:00:00+00:00,71.9,44.9,760.0,35.5,92.2,135.0,84.04255,84.04255,38.587128,17.48424,1.8977456,25.297619,50.23855
2024-03-06 13:00:00+00:00,78.2,49.2,854.0,39.1,104.5,121.0,84.70745,84.70745,39.117428,19.257288,1.9182769,25.684135,56.106873
2024-03-06 14:00:00+00:00,81.0,51.2,981.0,44.0,121.0,101.0,85.27482,85.27482,39.602272,21.670607,2.0197265,25.413572,63.97901
2024-03-06 15:00:00+00:00,79.4,50.3,1057.0,46.4,130.7,86.0,85.92198,85.92198,40.14773,22.852642,2.2033012,24.3893,68.60687
2024-03-06 16:00:00+00:00,75.2,47.6,1039.0,44.4,128.2,80.0,86.737595,86.737595,40.799244,21.867613,2.423108,22.78525,67.41412
2024-03-06 17:00:00+00:00,71.0,44.9,970.0,39.9,118.8,78.0,87.65071,87.65071,41.515152,19.6513,2.6296296,20.814007,62.92939
2024-03-06 18:00:00+00:00,66.4,41.8,892.0,35.3,107.9,78.0,88.608154,88.608154,42.25,17.385738,2.7954915,18.66883,57.72901
2024-03-06 19:00:00+00:00,60.5,37.7,811.0,31.0,96.0,78.0,89.65425,89.65425,43.049248,15.267926,2.909823,16.562305,52.051533
2024-03-06 20:00:00+00:00,56.7,35.0,721.0,26.6,82.5,80.0,90.780136,90.780136,43.912884,13.100867,2.9645734,14.629714,44.983643
2024-03-06 21:00:00+00:00,53.9,33.1,644.0,23.0,70.9,82.0,91.95923,91.95923,44.829544,11.327817,2.948873,13.566791,38.658672
2024-03-06 22:00:00+00:00,51.2,31.2,580.0,20.2,61.1,83.0,93.164894,93.164894,45.765156,9.948779,2.8643317,12.81308,33.315163
2024-03-06 23:00:00+00:00,48.3,29.2,528.0,18.1,53.1,85.0,94.317375,94.317375,46.666668,8.914499,2.7028985,12.465213,28.953108
2024-03-07 00:00:00+00:00,43.4,26.3,497.0,17.4,36.1,88.0,95.36348,95.36348,47.496216,8.569739,2.4899359,12.445888,19.683752
2024-03-07 01:00:00+00:00,42.6,25.6,570.0,20.5,47.9,88.0,96.294334,96.294334,48.242424,10.096532,2.2717392,12.600493,26.117779
2024-03-07 02:00:00+00:00,46.6,28.3,667.0,24.8,64.0,88.0,97.07447,97.07447,48.91288,12.214342,2.1107085,12.793754,34.896404
2024-03-07 03:00:00+00:00,52.4,32.5,718.0,26.9,74.7,92.0,97.686165,97.686165,49.488636,13.248621,2.0201287,12.987013,40.730644
2024-03-07 04:00:00+00:00,51.6,32.1,677.0,24.8,74.0,104.0,98.21809,98.21809,50.0,12.214342,1.9826893,13.257575,40.348965
2024-03-07 05:00:00+00:00,45.4,27.6,589.0,20.7,67.8,121.0,98.4663,98.4663,50.185417,10.195036,1.9649758,13.721397,36.968376
2024-03-07 06:00:00+00:00,46.0,28.1,523.0,17.9,64.3,134.0,98.91844,98.91844,50.43334,8.815997,1.942834,14.475109,35.05998
2024-03-07 07:00:00+00:00,47.3,28.9,499.0,17.5,66.0,142.0,99.31736,99.31736,50.643753,8.618992,1.9198872,15.460728,35.986916
2024-03-07 08:00:00+00:00,50.4,30.9,497.0,18.5,70.3,148.0,99.60105,99.60105,50.806255,9.111505,1.9082125,16.562305,38.33152
2024-03-07 09:00:00+00:00,54.0,33.2,523.0,21.5,77.5,149.0,99.86701,99.86701,50.958336,10.5890465,1.9082125,17.72186,42.257362
2024-03-07 10:00:00+00:00,57.3,35.0,581.0,27.7,88.1,145.0,100.20833,100.20833,51.12292,13.642633,1.8892916,18.900742,48.037075
2024-03-07 11:00:00+00:00,61.5,37.6,667.0,35.9,101.7,137.0,100.59374,100.59374,51.300003,17.681246,1.8546698,20.00232,54.770996
2024-03-07 12:00:00+00:00,61.5,37.7,601.0,33.9,79.4,121.0,101.0625,101.0625,51.50417,16.696218,1.8341385,20.871984,43.29335
2024-03-07 13:00:00+00:00,68.7,43.1,761.0,41.7,101.7,108.0,100.31249,100.31249,51.287502,20.537825,1.8035426,21.200525,54.770996
2024-03-07 14:00:00+00:00,75.4,47.8,980.0,52.1,132.0,89.0,99.725174,99.725174,51.089584,25.659966,1.8727858,20.94929,69.227104
2024-03-07 15:00:00+00:00,80.3,51.5,1124.0,58.1,151.3,76.0,99.42376,99.42376,50.972916,28.615051,2.0567634,20.079622,78.43512
2024-03-07 16:00:00+00:00,78.5,50.2,1131.0,55.9,150.5,73.0,99.53014,99.53014,50.991665,27.531523,2.3083737,18.804113,78.05344
2024-03-07 17:00:00+00:00,74.0,47.3,1064.0,49.3,138.8,75.0,99.76064,99.76064,51.060413,24.28093,2.5636072,17.35467,72.47138
2024-03-07 18:00:00+00:00,68.5,43.3,980.0,42.3,124.4,78.0,99.973404,99.973404,51.122917,20.833332,2.781401,15.924551,65.60114
2024-03-07 19:00:00+00:00,61.7,38.6,887.0,35.8,108.7,81.0,100.125,100.125,51.16667,17.631994,2.9420295,14.629714,58.11069
2024-03-07 20:00:00+00:00,56.6,35.2,777.0,28.9,90.3,84.0,100.21875,100.21875,51.191666,14.233648,3.030596,13.547465,49.236645
2024-03-07 21:00:00+00:00,51.6,31.9,684.0,23.4,73.8,87.0,100.239586,100.239586,51.189583,11.524823,3.1014493,12.832405,40.239918
2024-03-07 22:00:00+00:00,46.3,28.6,605.0,19.5,60.1,90.0,100.114586,100.114586,51.141666,9.604019,3.0704508,12.426561,32.769905
2024-03-07 23:00:00+00:00,42.0,26.0,542.0,16.9,48.3,92.0,99.86702,99.86702,51.03958,8.323483,2.9194849,12.445888,26.33588
2024-03-08 00:00:00+00:00,35.5,21.9,524.0,15.7,47.7,97.0,99.58333,99.58333,50.908333,7.7324667,2.6851852,12.755102,26.008724
2024-03-08 01:00:00+00:00,32.2,20.1,649.0,19.8,47.5,96.0,99.19326,99.19326,50.743748,9.751773,2.4408214,13.2189245,25.899675
2024-03-08 02:00:00+00:00,36.9,23.8,815.0,25.2,47.5,94.0,98.70567,98.70567,50.527084,12.411347,2.273752,13.624768,25.899675
2024-03-08 03:00:00+00:00,44.6,29.6,901.0,28.0,48.4,101.0,98.30674,98.30674,50.325,13.790385,2.207327,13.933982,26.390406
2024-03-08 04:00:00+00:00,51.2,34.6,829.0,25.7,51.4,122.0,98.04964,98.04964,50.1625,12.657605,2.212963,14.320501,28.026176
2024-03-08 05:00:00+00:00,33.8,22.5,676.0,20.7,55.4,151.0,98.27127,98.27127,50.154167,10.195036,2.2338967,15.054885,30.207201
2024-03-08 06:00:00+00:00,27.9,18.2,553.0,16.8,58.2,173.0,97.81914,97.81914,49.840908,8.274231,2.2306764,16.291744,31.733915
2024-03-08 07:00:00+00:00,28.9,18.7,496.0,14.9,57.7,184.0,96.94148,96.94148,49.1553,7.338455,2.2097423,17.895794,31.461287
2024-03-08 08:00:00+00:00,28.9,18.7,468.0,14.0,56.1,188.0,96.037224,96.037224,48.458336,6.8951926,2.1912239,19.67378,30.588877
2024-03-08 09:00:00+00:00,29.0,18.5,469.0,15.1,57.8,187.0,94.95567,94.95567,47.64394,7.436958,2.1686795,21.432436,31.515812
2024-03-08 10:00:00+00:00,30.2,18.9,499.0,19.1,65.1,181.0,93.65248,93.65248,46.69697,9.407014,2.0962157,23.191093,35.496185
2024-03-08 11:00:00+00:00,32.0,20.1,557.0,25.1,75.8,169.0,92.225174,92.225174,45.67046,12.362096,1.9690017,24.87245,41.330425
2024-03-08 12:00:00+00:00,38.9,24.2,556.0,29.6,77.3,144.0,90.67376,90.67376,44.55303,14.578408,1.8305153,26.18661,42.14831
2024-03-08 13:00:00+00:00,45.3,28.6,667.0,33.9,82.5,127.0,89.47695,89.47695,43.696968,16.696218,1.7206119,26.611782,44.983643
2024-03-08 14:00:00+00:00,48.0,30.5,820.0,39.8,89.0,104.0,88.1915,88.1915,42.81061,19.602049,1.7169887,26.147959,48.52781
2024-03-08 15:00:00+00:00,49.5,31.8,935.0,43.8,88.6,85.0,86.6578,86.6578,41.772736,21.572104,1.8244766,24.81447,48.309708
2024-03-08 16:00:00+00:00,49.5,31.8,987.0,45.0,75.4,75.0,84.91135,84.91135,40.606068,22.163122,2.0012076,22.901205,41.112324
2024-03-08 17:00:00+00:00,48.9,31.4,1001.0,44.3,55.3,69.0,83.280136,83.280136,39.507572,21.818361,2.210145,20.717379,30.152672
2024-03-08 18:00:00+00:00,44.7,28.6,967.0,41.4,38.0,68.0,81.870575,81.870575,38.55682,20.390072,2.4243157,18.436918,20.71974
2024-03-08 19:00:00+00:00,37.8,23.8,857.0,35.0,26.6,72.0,80.56738,80.56738,37.655308,17.237984,2.6127214,16.253092,14.5038185
2024-03-08 20:00:00+00:00,32.2,19.8,700.0,26.5,18.0,81.0,79.255325,79.255325,36.750004,13.051616,2.7334943,14.378478,9.814613
2024-03-08 21:00:00+00:00,28.5,17.2,570.0,19.5,12.2,88.0,77.89007,77.89007,35.82576,9.604019,2.7914653,13.160946,6.6521273
2024-03-08 22:00:00+00:00,25.6,15.2,482.0,15.1,8.9,92.0,76.586876,76.586876,34.95076,7.436958,2.7524154,12.407235,4.8527813
2024-03-08 23:00:00+00:00,23.5,13.8,421.0,12.3,8.4,94.0,75.39893,75.39893,34.166668,6.05792,2.6163447,12.1753235,4.580153
2024-03-09 00:00:00+00:00,18.8,11.4,391.0,10.8,9.3,99.0,74.317375,74.317375,33.46591,5.319149,2.4094203,12.349257,5.0708833
2024-03-09 01:00:00+00:00,19.0,11.7,512.0,14.6,17.2,94.0,73.38653,73.38653,32.833332,7.1907015,2.1694846,12.81308,9.378408
2024-03-09 02:00:00+00:00,24.1,15.5,675.0,19.8,28.2,88.0,72.641846,72.641846,32.333332,9.751773,1.9726249,13.296227,15.376226
2024-03-09 03:00:00+00:00,33.6,22.4,766.0,22.9,36.7,90.0,71.90602,71.90602,31.848482,11.278566,1.8550726,13.682745,20.010906
2024-03-09 04:00:00+00:00,42.4,28.2,715.0,21.9,40.2,106.0,71.26773,71.26773,31.431814,10.786052,1.818438,14.030611,21.919304
2024-03-09 05:00:00+00:00,53.0,35.4,591.0,18.9,41.3,129.0,70.700356,70.700356,31.098484,9.30851,1.8244766,14.51376,22.519085
2024-03-09 06:00:00+00:00,26.0,16.1,488.0,16.5,42.3,147.0,71.84398,71.84398,31.825756,8.126478,1.8329308,15.306123,23.06434
2024-03-09 07:00:00+00:00,27.5,15.8,426.0,14.9,42.7,156.0,71.6578,71.6578,31.753788,7.338455,1.835346,16.369047,23.282442
2024-03-09 08:00:00+00:00,30.7,17.1,385.0,13.9,43.2,159.0,71.40071,71.40071,31.700754,6.8459415,1.837359,17.567253,23.55507
2024-03-09 09:00:00+00:00,33.3,18.2,391.0,15.5,47.7,157.0,71.258865,71.258865,31.768938,7.633963,1.8349437,18.726809,26.008724
2024-03-09 10:00:00+00:00,35.2,19.0,487.0,22.4,62.0,146.0,71.23227,71.23227,31.931818,11.032309,1.786232,19.944342,33.805893
2024-03-09 11:00:00+00:00,44.4,25.0,631.0,31.9,80.4,128.0,71.24114,71.24114,32.121212,15.71119,1.7105474,21.065245,43.838608
2024-03-09 12:00:00+00:00,52.7,29.4,568.0,29.4,72.6,108.0,71.67553,71.67553,32.59091,14.479905,1.6561998,21.79963,39.585606
2024-03-09 13:00:00+00:00,62.2,34.9,598.0,29.6,71.3,102.0,72.13653,72.13653,33.11364,14.578408,1.597021,21.83828,38.876774
2024-03-09 14:00:00+00:00,66.1,36.2,640.0,30.0,69.5,93.0,72.69504,72.69504,33.75379,14.7754135,1.599839,21.316479,37.895313
2024-03-09 15:00:00+00:00,64.7,34.8,681.0,30.4,68.2,86.0,73.200356,73.200356,34.439396,14.972419,1.6610308,20.27288,37.186478
2024-03-09 16:00:00+00:00,61.2,33.2,728.0,31.6,69.4,80.0,73.46631,73.46631,35.015152,15.563437,1.7636876,18.920069,37.84079
2024-03-09 17:00:00+00:00,58.8,32.4,774.0,32.8,71.1,75.0,73.59043,73.59043,35.458336,16.154451,1.9017713,17.39332,38.767723
2024-03-09 18:00:00+00:00,54.6,30.4,782.0,32.4,68.6,73.0,73.67908,73.67908,35.833336,15.957448,2.0559583,15.808594,37.404583
2024-03-09 19:00:00+00:00,46.7,25.7,720.0,28.7,57.2,75.0,73.83865,73.83865,36.208336,14.135146,2.1747181,14.397804,31.188662
2024-03-09 20:00:00+00:00,40.9,22.1,618.0,23.3,41.6,79.0,74.007095,74.007095,36.545456,11.475572,2.2105477,13.373531,22.682661
2024-03-09 21:00:00+00:00,36.9,19.6,536.0,19.2,30.9,83.0,74.21099,74.21099,36.875,9.456265,2.2306764,12.81308,16.84842
2024-03-09 22:00:00+00:00,34.2,17.8,485.0,17.2,28.2,84.0,74.42375,74.42375,37.193184,8.471237,2.2057166,12.445888,15.376226
2024-03-09 23:00:00+00:00,32.6,16.7,453.0,16.5,30.5,85.0,74.65426,74.65426,37.518944,8.126478,2.143317,12.271955,16.630318
2024-03-10 00:00:00+00:00,28.9,15.0,439.0,15.4,26.5,88.0,74.91135,74.91135,37.86364,7.584712,2.05153,12.252628,14.449291
2024-03-10 01:00:00+00:00,28.9,15.2,533.0,19.4,44.4,89.0,75.2305,75.2305,38.246216,9.554768,1.9351851,12.407235,24.209381
2024-03-10 02:00:00+00:00,34.6,19.1,658.0,24.7,68.8,92.0,75.54078,75.54078,38.621216,12.165091,1.8381642,12.677799,37.513634
2024-03-10 03:00:00+00:00,42.4,24.0,719.0,27.5,84.0,96.0,75.859924,75.859924,39.018944,13.544128,1.7882447,13.044991,45.80153
2024-03-10 04:00:00+00:00,46.0,25.2,657.0,25.4,81.6,104.0,76.00178,76.00178,39.352272,12.50985,1.7878423,13.450835,44.492912
2024-03-10 05:00:00+00:00,49.4,23.9,531.0,20.7,70.2,115.0,75.73582,75.73582,39.48864,10.195036,1.8035426,13.933982,38.276993
2024-03-10 06:00:00+00:00,56.0,24.9,429.0,17.0,59.8,122.0,74.71632,74.71632,39.352272,8.372734,1.8015299,14.552411,32.606327
2024-03-10 07:00:00+00:00,62.4,26.4,381.0,15.2,53.8,124.0,75.49646,75.49646,40.488644,7.4862094,1.7789855,15.286796,29.334787
2024-03-10 08:00:00+00:00,66.6,27.4,356.0,14.2,48.9,123.0,76.43618,76.43618,41.81061,6.9936953,1.75,16.040506,26.663033
2024-03-10 09:00:00+00:00,65.9,27.1,347.0,14.5,45.5,118.0,77.349304,77.349304,43.17046,7.14145,1.7165862,16.716913,24.809162
2024-03-10 10:00:00+00:00,61.2,25.2,343.0,16.1,41.8,110.0,78.138306,78.138306,44.405304,7.9294724,1.641707,17.277367,22.791712
2024-03-10 11:00:00+00:00,57.7,24.3,354.0,18.9,39.6,98.0,78.68795,78.68795,45.390152,9.30851,1.5148954,17.625233,21.592148
2024-03-10 12:00:00+00:00,70.1,32.2,454.0,28.5,49.6,76.0,78.62589,78.62589,45.89394,14.036644,1.367955,17.663883,27.04471
2024-03-10 13:00:00+00:00,75.2,37.4,556.0,33.7,66.8,68.0,78.874115,78.874115,46.553024,16.597717,1.2862319,17.122757,36.423122
2024-03-10 14:00:00+00:00,76.8,39.7,694.0,40.6,90.4,57.0,79.09575,79.09575,47.045456,19.99606,1.2962964,16.214441,49.29117
2024-03-10 15:00:00+00:00,74.7,39.1,788.0,45.1,106.5,50.0,79.40604,79.40604,47.45076,22.212372,1.402979,14.958255,57.06107
2024-03-10 16:00:00+00:00,73.8,38.9,795.0,44.6,108.3,49.0,79.78723,79.78723,47.829548,21.966114,1.5668279,13.528138,57.91985
2024-03-10 17:00:00+00:00,73.1,37.8,756.0,41.6,102.7,52.0,80.29256,80.29256,48.30682,20.488573,1.7435588,12.0980215,55.248093
2024-03-10 18:00:00+00:00,72.6,36.6,715.0,38.8,96.1,54.0,80.77128,80.77128,48.848488,19.109535,1.9082125,10.822512,52.09924
2024-03-10 19:00:00+00:00,70.3,35.7,682.0,37.0,90.1,55.0,81.320915,81.320915,49.530304,18.22301,2.057971,9.740259,49.12759
2024-03-10 20:00:00+00:00,68.2,34.5,647.0,35.4,83.1,57.0,82.20744,82.20744,50.233334,17.434988,2.1900163,8.9092455,45.3108
2024-03-10 21:00:00+00:00,65.0,32.1,617.0,34.1,77.7,58.0,83.30674,83.30674,50.802082,16.79472,2.2677133,8.542053,42.366413
2024-03-10 22:00:00+00:00,62.4,30.6,588.0,33.1,73.7,59.0,84.41489,84.41489,51.3875,16.302206,2.2922707,8.348794,40.185387
2024-03-10 23:00:00+00:00,61.0,29.6,564.0,32.4,71.2,59.0,85.54964,85.54964,51.975,15.957448,2.2495973,8.387445,38.82225
2024-03-11 00:00:00+00:00,61.0,27.8,539.0,26.0,64.6,74.0,86.69325,86.69325,52.566666,12.805359,2.1594205,8.5613785,35.223557
2024-03-11 01:00:00+00:00,59.5,26.5,623.0,27.7,77.0,78.0,87.828,87.828,53.235413,13.642633,2.0563607,9.044526,41.984734
2024-03-11 02:00:00+00:00,63.8,29.6,735.0,29.9,93.7,84.0,88.82978,88.82978,53.872917,14.726162,2.002818,9.547,50.9542
2024-03-11 03:00:00+00:00,69.8,34.0,803.0,30.7,103.1,94.0,89.76063,89.76063,54.48125,15.120174,2.0108695,10.126778,55.438934
2024-03-11 04:00:00+00:00,68.5,34.3,789.0,29.0,98.9,113.0,90.64716,90.64716,55.052082,14.2829,2.0595813,10.880488,53.435116
2024-03-11 05:00:00+00:00,61.7,31.0,730.0,26.0,87.3,136.0,91.453896,91.453896,55.520832,12.805359,2.1167471,11.962739,47.600876
2024-03-11 06:00:00+00:00,58.0,29.5,660.0,22.8,75.6,153.0,92.08332,92.08332,55.777084,11.229314,2.1622384,13.47016,41.22138
2024-03-11 07:00:00+00:00,54.1,27.1,578.0,19.3,64.9,161.0,92.49113,92.49113,55.818756,9.505515,2.1912239,15.286796,35.387135
2024-03-11 08:00:00+00:00,50.1,24.3,484.0,15.6,54.0,164.0,92.553185,92.553185,55.64583,7.683215,2.1968598,17.25804,29.44384
2024-03-11 09:00:00+00:00,46.3,21.6,418.0,13.6,46.4,162.0,92.278366,92.278366,55.302082,6.6981874,2.1747181,18.997372,25.299892
2024-03-11 10:00:00+00:00,43.3,19.4,391.0,14.2,42.4,153.0,91.79077,91.79077,54.89375,6.9936953,2.09219,20.620747,23.118868
2024-03-11 11:00:00+00:00,42.5,18.8,390.0,16.6,41.7,139.0,91.276596,91.276596,54.520832,8.175729,1.9537038,21.954235,22.737188
2024-03-11 12:00:00+00:00,50.4,23.8,433.0,19.8,45.7,130.0,90.788994,90.788994,54.204166,9.751773,1.7874397,22.823902,24.918213
2024-03-11 13:00:00+00:00,55.4,27.4,495.0,22.9,56.5,119.0,90.04432,90.04432,53.79375,11.278566,1.6441224,23.152443,30.80698
2024-03-11 14:00:00+00:00,55.5,27.8,581.0,27.1,70.9,103.0,89.1578,89.1578,53.381252,13.347123,1.549517,22.823902,38.658672
2024-03-11 15:00:00+00:00,52.0,25.7,642.0,29.7,78.4,90.0,88.10283,88.10283,52.9375,14.627659,1.5177134,21.857607,42.748093
2024-03-11 16:00:00+00:00,47.8,22.8,663.0,29.7,73.3,80.0,86.914894,86.914894,52.46459,14.627659,1.5434783,20.485466,39.96729
2024-03-11 17:00:00+00:00,47.8,22.8,660.0,28.1,61.2,73.0,85.487595,85.487595,51.922916,13.839638,1.6155394,18.86209,33.369682
2024-03-11 18:00:00+00:00,48.4,23.5,634.0,25.7,48.7,68.0,84.1578,84.1578,51.395832,12.657605,1.712963,17.142082,26.553982
2024-03-11 19:00:00+00:00,41.6,20.0,573.0,22.1,36.6,67.0,82.99645,82.99645,50.891666,10.884556,1.8107891,15.499382,19.956379
2024-03-11 20:00:00+00:00,35.7,16.9,489.0,17.7,24.2,69.0,81.60461,81.60461,50.293755,8.717494,1.8844607,14.107916,13.195203
2024-03-11 21:00:00+00:00,31.0,14.3,422.0,14.2,15.3,72.0,80.04433,80.04433,49.303036,6.9936953,1.9070048,12.929034,8.342421
2024-03-11 22:00:00+00:00,28.7,13.0,378.0,12.0,11.6,74.0,78.46631,78.46631,48.015152,5.910166,1.8776168,12.020717,6.324973
2024-03-11 23:00:00+00:00,30.2,12.8,351.0,10.8,11.6,77.0,76.90603,76.90603,46.738632,5.319149,1.7958937,11.460266,6.324973
2024-03-12 00:00:00+00:00,34.6,13.4,359.0,10.6,14.0,81.0,75.41666,75.41666,45.571964,5.2206464,1.678744,11.209028,7.633588
2024-03-12 01:00:00+00:00,38.1,14.2,449.0,13.9,21.7,81.0,74.14007,74.14007,44.571964,6.8459415,1.5563607,11.228355,11.832062
2024-03-12 02:00:00+00:00,43.4,18.3,568.0,18.2,32.2,81.0,73.049644,73.049644,43.76136,8.963752,1.4714171,11.382962,17.557253
2024-03-12 03:00:00+00:00,46.2,21.6,622.0,20.2,38.6,84.0,72.04787,72.04787,42.988636,9.948779,1.444847,11.634199,21.046892
2024-03-12 04:00:00+00:00,48.0,23.4,547.0,17.6,36.7,90.0,70.94858,70.94858,42.094696,8.668242,1.4645734,11.962739,20.010906
2024-03-12 05:00:00+00:00,43.2,18.2,407.0,12.6,30.6,99.0,69.98227,69.98227,41.318176,6.2056737,1.4879227,12.368584,16.684841
2024-03-12 06:00:00+00:00,44.2,16.7,298.0,8.9,26.2,106.0,68.84751,68.84751,40.61742,4.3833723,1.4818841,12.890384,14.285715
2024-03-12 07:00:00+00:00,44.2,16.4,258.0,7.7,25.5,110.0,67.71276,67.71276,40.094696,3.792356,1.449678,13.508812,13.9040365
2024-03-12 08:00:00+00:00,45.1,16.7,250.0,7.7,26.4,113.0,66.76419,66.76419,39.719696,3.792356,1.4122384,14.146568,14.394766
2024-03-12 09:00:00+00:00,45.9,17.2,258.0,8.9,28.4,113.0,66.09043,66.09043,39.530304,4.3833723,1.3683575,14.7649975,15.485279
2024-03-12 10:00:00+00:00,46.7,17.9,270.0,11.0,29.6,109.0,65.700356,65.700356,39.51515,5.4176517,1.2914654,15.383426,16.139585
2024-03-12 11:00:00+00:00,48.2,18.8,298.0,14.3,31.8,102.0,65.567375,65.567375,39.64394,7.0429473,1.1714976,15.924551,17.33915
2024-03-12 12:00:00+00:00,63.1,24.9,368.0,18.9,36.3,92.0,65.567375,65.567375,39.85985,9.30851,1.0410628,16.272417,19.792803
2024-03-12 13:00:00+00:00,68.0,28.5,467.0,25.1,54.9,84.0,65.6649,65.6649,40.34091,12.362096,0.96900153,16.31107,29.934574
2024-03-12 14:00:00+00:00,71.9,31.4,603.0,33.6,80.1,72.0,65.76241,65.76241,40.818188,16.548462,0.99315614,16.021181,43.675026
2024-03-12 15:00:00+00:00,74.5,34.0,697.0,39.1,96.5,63.0,66.08156,66.08156,41.4394,19.257288,1.1159421,15.3641,52.290077
2024-03-12 16:00:00+00:00,94.1,42.6,717.0,39.4,97.2,60.0,66.817375,66.817375,42.291664,19.405043,1.2926731,14.455782,52.624046
2024-03-12 17:00:00+00:00,78.2,36.9,695.0,36.9,89.0,59.0,68.57269,68.57269,44.045456,18.17376,1.4806764,13.431509,48.52781
2024-03-12 18:00:00+00:00,64.5,32.2,645.0,33.1,77.1,59.0,69.82269,69.82269,45.196964,16.302206,1.6566024,12.38791,42.039257
2024-03-12 19:00:00+00:00,50.6,26.2,552.0,27.6,59.9,59.0,70.59396,70.59396,45.80682,13.59338,1.8075682,11.421614,32.66085
2024-03-12 20:00:00+00:00,39.2,21.0,431.0,21.0,38.9,59.0,71.143616,71.143616,46.147728,10.34279,1.909823,10.5906,21.21047
2024-03-12 21:00:00+00:00,10.1,4.3,346.0,16.5,24.0,57.0,71.50709,71.50709,46.280296,8.126478,1.9351851,9.952846,13.086152
2024-03-12 22:00:00+00:00,5.0,2.5,323.0,16.1,19.2,52.0,70.62057,70.62057,45.488632,7.9294724,1.8864734,9.431045,10.468921
2024-03-12 23:00:00+00:00,2.7,1.7,335.0,17.8,20.5,46.0,69.68971,69.68971,44.590908,8.766745,1.7737519,9.044526,11.177753
2024-03-13 00:00:00+00:00,2.3,1.5,373.0,18.9,21.8,44.0,68.70567,68.70567,43.54924,9.30851,1.6280195,8.715985,11.886587
2024-03-13 01:00:00+00:00,3.5,2.4,482.0,21.0,42.4,41.0,67.65071,67.65071,42.32576,10.34279,1.4895331,8.406772,23.118868
2024-03-13 02:00:00+00:00,5.6,3.9,628.0,23.8,70.0,37.0,66.60461,66.60461,41.015152,11.721828,1.4037843,8.058905,38.16794
2024-03-13 03:00:00+00:00,14.0,9.8,701.0,24.9,85.8,36.0,65.32801,65.32801,39.583336,12.263593,1.3969402,7.633735,46.78299
2024-03-13 04:00:00+00:00,13.4,9.3,631.0,22.7,78.1,42.0,64.28191,64.28191,38.363632,11.180063,1.4569244,7.189239,42.584515
2024-03-13 05:00:00+00:00,11.4,7.9,488.0,18.8,58.6,52.0,63.031914,63.031914,37.053032,9.259259,1.5374397,6.8606987,31.952017
2024-03-13 06:00:00+00:00,9.4,6.2,375.0,15.9,42.8,61.0,62.118793,62.118793,35.848484,7.8309693,1.5946054,6.764069,23.33697
2024-03-13 07:00:00+00:00,10.0,6.4,327.0,14.4,36.1,67.0,61.187943,61.187943,34.530304,7.092199,1.6155394,6.938002,19.683752
2024-03-13 08:00:00+00:00,10.0,6.3,309.0,13.8,33.1,71.0,60.30142,60.30142,33.234848,6.79669,1.6123189,7.3438463,18.047983
2024-03-13 09:00:00+00:00,10.9,6.9,315.0,15.2,33.5,72.0,59.37943,59.37943,31.905302,7.4862094,1.586554,7.8656464,18.266085
2024-03-13 10:00:00+00:00,11.9,7.6,339.0,19.7,36.6,67.0,58.46631,58.46631,30.579546,9.702521,1.5193237,8.464749,19.956379
2024-03-13 11:00:00+00:00,14.4,9.4,387.0,26.2,43.1,59.0,57.55319,57.55319,29.261368,12.903862,1.402979,9.044526,23.500546
2024-03-13 12:00:00+00:00,23.1,14.8,470.0,32.7,54.8,49.0,56.719852,56.719852,27.981064,16.105202,1.2765701,9.489023,29.880043
